roster,name,year,csrankings_name,csrankings_name_alignment_date,status,reason,candidate_names,selected_affiliation,selected_homepage,acm_citation,scholar_name,scholar_affiliation,scholar_interests,dblp_name,dblp_information,evidence_urls
acm_fellows.csv,"Chaudhuri, Surajit",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to database query processing and optimization.,Surajit Chaudhuri,Microsoft Research,"[""Database Systems"", ""Data Analytics""]",Surajit Chaudhuri,affiliation: Microsoft award (2011): SIGMOD Edgar F. Codd Innovations Award,https://awards.acm.org/award-recipients/chaudhuri_3419371
acm_fellows.csv,"Cooper, Keith",2005,Keith D. Cooper,2026-09-18,scholar_id_and_identity_context,Same nonempty Scholar ID as the reviewed Y-rated roster link; candidate name and institution context reviewed for compatible identity.,Keith D. Cooper,Rice University,https://www.cs.rice.edu/~keith,For contributions to the theory and practice of compiler construction.,Keith Cooper,"Professor of Computer Science, Rice University","[""Programming languages"", ""compilers"", ""optimization"", ""static analysis""]",Keith D. Cooper,"affiliation: Rice University, Houston, USA",https://awards.acm.org/award-recipients/cooper_2476356 | https://scholar.google.com/citations?user=ubiUvvgAAAAJ
acm_fellows.csv,"Dill, David",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to system verification and for leadership in the development of verifiable voting systems.,David L. Dill,"Professor, Emeritus, of Computer Science, Stanford University","[""formal verification"", ""voting technology"", ""computational biology""]",,,https://awards.acm.org/award-recipients/dill_3232592
acm_fellows.csv,"Diot, Christophe",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to the measurement and analysis of computer networks.,Christophe Diot,Data Nomad,"[""Network Telemetry""]",Christophe Diot,,https://awards.acm.org/award-recipients/diot_N989889
acm_fellows.csv,"Dubois, Michel",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to multiprocessor memory system design.,,,,,,https://awards.acm.org/award-recipients/dubois_2626471
acm_fellows.csv,"Kolaitis, Phokion",2005,Phokion G. Kolaitis,2026-09-18,reviewed_name_and_institution,Exact reviewed DBLP author name (including disambiguation number) plus matching current or historical institutional context in the retained Scholar/DBLP evidence.,Phokion G. Kolaitis,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~kolaitis,For contributions to logic in computer science.,Phokion Kolaitis,"Distinguished Professor Emeritus, University of California Santa Cuz","[""Database systems"", ""logic in computer science""]",Phokion G. Kolaitis,"affiliation: University of California, Santa Cruz, USA",https://awards.acm.org/award-recipients/kolaitis_2330363 | https://dblp.org/pid/k/PGKolaitis | https://scholar.google.com/citations?user=cqnovfEAAAAJ
acm_fellows.csv,"Lakshman, T V",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to packet processing and traffic management algorithms.,T. V. Lakshman,"Bell Labs, Nokia","[""Networking"", ""Distributed Systems"", ""Machine Learning"", ""Cloud Computing""]",T. V. Lakshman,,https://awards.acm.org/award-recipients/lakshman_2112407
acm_fellows.csv,"Nicol, David M",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to discrete-event simulation.,David Nicol,"William and Mary, Dartmouth, University of Illinois","[""parallel processing"", ""simulation"", ""modeling"", ""security""]",David M. Nicol,"affiliation: University of Illinois at Urbana-Champaign, USA affiliation (former): Dartmouth College, Hanover, USA",https://awards.acm.org/award-recipients/nicol_2343671
acm_fellows.csv,"Palem, Krishna",2005,Krishna V. Palem,2026-09-18,scholar_id_and_identity_context,Same nonempty Scholar ID as the reviewed Y-rated roster link; candidate name and institution context reviewed for compatible identity.,Krishna V. Palem,Rice University,http://www.cs.rice.edu/~kvp1,For contributions to compiler optimization and embedded computing.,Krishna Palem,Ken and Audrey Kennedy Professor,"[""Embedded Computing"", ""Algorithms"", ""Probability and Statistics"", ""Electronic Circuit Design"", ""Low Power Computing""]",Krishna V. Palem,"affiliation: Rice University, Houston, TX, USA award (2008): W. Wallace McDowell Award",https://awards.acm.org/award-recipients/palem_2607406 | https://scholar.google.com/citations?user=TW6dnZUAAAAJ
acm_fellows.csv,"Reps, Thomas",2005,Thomas W. Reps,2026-09-18,scholar_id_and_identity_context,Same nonempty Scholar ID as the reviewed Y-rated roster link; candidate name and institution context reviewed for compatible identity.,Thomas W. Reps,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~reps,For contributions to automated program analysis and synthesis.,Thomas Reps,"J. Barkley Rosser Professor & Rajiv and Ritu Batra Chair Emeritus, CS Dept., Univ. of Wisconsin","[""Programming Languages"", ""Program Analysis"", ""Computer Security"", ""Program Verification"", ""Program Synthesis""]",Thomas W. Reps,"affiliation: University of Wisconsin-Madison, Madison, USA",https://awards.acm.org/award-recipients/reps_2764926 | https://scholar.google.com/citations?user=pwhyTq0AAAAJ
acm_fellows.csv,"Vazirani, Umesh",2005,Umesh V. Vazirani,2026-09-18,reviewed_name_and_institution,Exact reviewed DBLP author name (including disambiguation number) plus matching current or historical institutional context in the retained Scholar/DBLP evidence.,Umesh V. Vazirani,Univ. of California - Berkeley,http://www.cs.berkeley.edu/~vazirani,For contributions to theoretical computer science and quantum computation.,,,,Umesh V. Vazirani,"affiliation: University of California, Berkeley, USA award (2012): Fulkerson Prize",https://awards.acm.org/award-recipients/vazirani_UK41587 | https://dblp.org/pid/v/UVVazirani
acm_fellows.csv,"Want, Roy",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to mobile and ubiquitous systems.,Roy Want,"Principal Scientist, Google","[""Mobile and Ubiquitous Computing""]",Roy Want,,https://awards.acm.org/award-recipients/want_4646733
acm_fellows.csv,"Weikum, Gerhard",2005,Gerhard Weikum [INF],2026-09-18,scholar_id_and_identity_context,Same nonempty Scholar ID as the reviewed Y-rated roster link; candidate name and institution context reviewed for compatible identity.,Gerhard Weikum [INF],Max Planck Society,http://www.mpi-inf.mpg.de/~weikum,For contributions to distributed database systems.,Gerhard Weikum,"Professor of Computer Science, Max Planck Institute for Informatics, Saarland Informatics Campus","[""Databases"", ""Data Mining"", ""Information Retrieval"", ""Web Data Management"", ""Knowledge Bases""]",Gerhard Weikum,"affiliation: Max Planck Institute for Informatics, Saarbrücken, Germany award (2021): Konrad Zuse Medal award (2016): SIGMOD Edgar F. Codd Innovations Award",https://awards.acm.org/award-recipients/weikum_2380772 | https://scholar.google.com/citations?user=vNAD0mAAAAAJ
acm_fellows.csv,"Weiser, Uri",2005,Uri C. Weiser,2026-09-18,scholar_id_and_identity_context,Same nonempty Scholar ID as the reviewed Y-rated roster link; candidate name and institution context reviewed for compatible identity.,Uri C. Weiser,Technion,http://webee.technion.ac.il/people/weiser,For leadership in superscalar processors and multimedia architectures.,Uri Weiser,"Professor, Technion","[""Computer Architecture""]",Uri C. Weiser,"affiliation: Technion - Israel Institute of Technology, Haifa, Israel award (2016): Eckert-Mauchly Award",https://awards.acm.org/award-recipients/weiser_5213699 | https://scholar.google.com/citations?user=ctN8BtoAAAAJ
acm_fellows.csv,"Weld, Daniel",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to planning algorithms.,Daniel Weld,Allen Institute for AI & University of Washington,"[""Artificial Intelligence"", ""Human AI Interaction"", ""Crowdsourcing"", ""Information Extraction"", ""Planning""]",Daniel S. Weld,"affiliation: University of Washington, Seattle, Washington, USA",https://awards.acm.org/award-recipients/weld_3459088
acm_fellows.csv,"Wellman, Michael",2005,Michael P. Wellman,2026-09-18,scholar_id_and_identity_context,"Same nonempty Scholar ID as the reviewed Y-rated roster link; candidate name and institution context reviewed for compatible identity. Among multiple source spellings, use the reviewed DBLP or Scholar spelling (preserving any source campus tag); Ellen Zegura uses the initial form shared by an identical source profile.",Michael P. Wellman | Michael Paul Wellman,University of Michigan,http://www.eecs.umich.edu/ai/people/wellman,For contributions to market-based and decentralized computation,Michael Wellman,"Professor of Computer Science & Engineering, University of Michigan","[""Artificial Intelligence"", ""Computational Finance"", ""Computational Game Theory""]",Michael P. Wellman,"affiliation: University of Michigan, Ann Arbor, USA",https://awards.acm.org/award-recipients/wellman_3645520 | https://scholar.google.com/citations?user=UruIct4AAAAJ
acm_fellows.csv,"Willinger, Walter",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to the analysis of data networks and protocols.,Walter Willinger,"NIKSUN, Inc., Northwestern University","[""Internet Measurement"", ""Internet Modeling"", ""Cyber Security""]",Walter Willinger,"affiliation: NIKSUN Inc., USA",https://awards.acm.org/award-recipients/willinger_UJ65469
acm_fellows.csv,"Wood, David A",2005,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to shared-memory multiprocessing.,David A. Wood,"University of Wisconsin, Madison","[""Computer architecture""]",David A. Wood 0001,"affiliation: University of Wisconsin-Madison, Madison, USA",https://awards.acm.org/award-recipients/wood_2100675
acm_fellows.csv,"Bubenko, Janis A",2004,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For leadership in Information Systems.,,,,Janis A. Bubenko Jr.,"affiliation: Stockholm University, Sweden",https://awards.acm.org/award-recipients/bubenko_1033935
acm_fellows.csv,"Cardelli, Luca",2004,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to object-oriented programming languages.,Luca Cardelli,University of Oxford,"[""Theory of programming languages"", ""Process algebra"", ""Systems Biology"", ""Molecular Programming""]",Luca Cardelli,"affiliation: Microsoft Research, Cambridge, UK award (2015): Programming Languages Achievement Award",https://awards.acm.org/award-recipients/cardelli_4301529
acm_fellows.csv,"Collins, George E",2004,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to symbolic computation.,,,,George E. Collins,"affiliation: University of Delaware, Newark, DE, USA affiliation (former): Ohio State University, Columbus, OH, USA affiliation (former): University of Wisconsin-Madison, WI, USA affiliation (former): IBM Watson Research Center, Yorktown Heights, NY, USA affiliation (former): State University of Iowa, Iowa City, IA, USA affiliation (PhD 1955): Cornell University, Ithaca, NY, USA",https://awards.acm.org/award-recipients/collins_1005040
acm_fellows.csv,"Emer, Joel",2004,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to computer architecture and performance analysis.,Joel Emer,"Professor of the Practice, MIT - Sr. Distinguished Research Scientist, Nvidia","[""Computer Architecture""]",Joel S. Emer,award (2009): Eckert-Mauchly Award,https://awards.acm.org/award-recipients/emer_2328912
acm_fellows.csv,"Gottlieb, Allan",2004,,,no_candidate,No candidate with sufficient corroborating identity evidence in this pass.,,,,For contributions to shared-memory multiprocessing.,Allan Gottlieb,"Professor of Computer Science, NYU","[""Computer Science""]",Allan Gottlieb,,https://awards.acm.org/award-recipients/gottlieb_1485069
